time,emg1,emg2,label
1776066925.9066799,8,260,2
1776066925.9066799,8,262,2
1776066925.907684,8,254,2
1776066925.907684,8,252,2
1776066925.907684,8,242,2
1776066925.907684,8,236,2
1776066925.909016,8,228,2
1776066925.909016,8,222,2
1776066925.9100192,8,220,2
1776066925.9128962,8,216,2
1776066925.9128962,8,218,2
1776066925.9156547,8,220,2
1776066925.9166272,8,220,2
1776066925.9166272,8,218,2
1776066925.9176304,8,220,2
1776066925.9176304,8,220,2
1776066925.9233592,8,222,2
1776066925.9251077,8,220,2
1776066925.9251077,8,216,2
1776066925.9251077,8,216,2
1776066925.926112,8,208,2
1776066925.926112,8,208,2
1776066925.926112,8,202,2
1776066925.926112,8,198,2
1776066925.9271116,8,198,2
1776066925.9271116,8,196,2
1776066925.9271116,8,200,2
1776066925.9281135,8,200,2
1776066925.9281135,8,204,2
1776066925.9281135,8,204,2
1776066925.9291117,8,202,2
1776066925.9320605,8,202,2
1776066925.9335127,8,198,2
1776066925.9349892,8,194,2
1776066925.9381812,8,192,2
1776066925.9395845,8,190,2
1776066925.941613,8,192,2
1776066925.9432695,8,194,2
1776066925.9445107,8,194,2
1776066925.9476295,8,194,2
1776066925.9490142,8,194,2
1776066925.9500196,8,194,2
1776066925.9538107,8,194,2
1776066925.9550717,8,194,2
1776066925.9570146,8,192,2
1776066925.9580781,8,190,2
1776066925.9616227,8,186,2
1776066925.9636369,8,182,2
1776066925.9650388,8,180,2
1776066925.966044,8,178,2
1776066925.969458,8,176,2
1776066925.9718451,8,180,2
1776066925.973064,8,178,2
1776066925.9756548,8,180,2
1776066925.9776564,8,180,2
1776066925.979064,8,182,2
1776066925.9800696,8,176,2
1776066925.9837017,8,176,2
1776066925.985659,8,168,2
1776066925.9877827,8,162,2
1776066925.9899995,8,158,2
1776066925.991659,8,152,2
1776066925.9936888,8,150,2
1776066925.9950888,8,146,2
1776066925.99772,8,146,2
1776066925.999684,8,144,2
1776066926.001089,8,146,2
1776066926.0029743,8,146,2
1776066926.0052493,8,148,2
1776066926.007114,8,152,2
1776066926.0082521,8,156,2
1776066926.01172,10,162,2
1776066926.0138378,10,162,2
1776066926.0151637,10,166,2
1776066926.0161686,10,168,2
1776066926.0191636,10,168,2
1776066926.0220087,10,168,2
1776066926.0240123,10,172,2
1776066926.0240123,10,174,2
1776066926.027863,10,178,2
1776066926.0298629,10,184,2
1776066926.031189,10,182,2
1776066926.0321946,10,190,2
1776066926.0357435,10,192,2
1776066926.0380921,10,196,2
1776066926.0396194,10,200,2
1776066926.0406759,10,200,2
1776066926.0438879,10,204,2
1776066926.0458877,10,204,2
1776066926.0472138,10,206,2
1776066926.0482192,10,206,2
1776066926.0516717,10,204,2
1776066926.0536747,10,204,2
1776066926.0551925,10,202,2
1776066926.0562994,10,202,2
1776066926.0599189,10,202,2
1776066926.061913,10,198,2
1776066926.0632389,10,198,2
1776066926.0642443,10,200,2
1776066926.067913,10,200,2
1776066926.0692637,10,202,2
1776066926.071813,10,200,2
1776066926.071813,10,198,2
1776066926.0759437,10,196,2
1776066926.0779474,10,190,2
1776066926.079264,10,194,2
1776066926.0802696,10,190,2
1776066926.0839732,10,194,2
1776066926.0862987,10,194,2
1776066926.0877512,10,196,2
1776066926.0877512,10,196,2
1776066926.0919735,8,192,2
1776066926.0938618,8,194,2
1776066926.0952392,8,188,2
1776066926.096245,8,188,2
1776066926.099871,8,182,2
1776066926.101239,8,182,2
1776066926.1037693,8,176,2
1776066926.1045952,8,176,2
1776066926.1078708,8,176,2
1776066926.1098678,8,176,2
1776066926.1112885,8,182,2
1776066926.1122942,8,184,2
1776066926.11587,8,190,2
1776066926.117886,8,194,2
1776066926.1192887,8,196,2
1776066926.1212556,8,198,2
1776066926.1238947,8,196,2
1776066926.1258917,8,196,2
1776066926.1273136,8,196,2
1776066926.128319,8,194,2
1776066926.1318898,8,198,2
1776066926.133938,8,194,2
1776066926.1353137,8,194,2
1776066926.1379876,8,194,2
1776066926.139901,8,186,2
1776066926.1419446,8,190,2
1776066926.143312,8,186,2
1776066926.1459446,8,182,2
1776066926.147938,8,184,2
1776066926.1493142,8,180,2
1776066926.1503196,8,176,2
1776066926.153843,8,176,2
1776066926.1559508,8,172,2
1776066926.1573384,8,168,2
1776066926.158344,8,172,2
1776066926.1619549,8,168,2
1776066926.1639674,8,168,2
1776066926.165364,8,168,2
1776066926.1663692,8,166,2
1776066926.1693635,8,164,2
1776066926.17167,8,162,2
1776066926.1733637,8,156,2
1776066926.1743698,8,154,2
1776066926.1779697,8,150,2
1776066926.179971,8,150,2
1776066926.181389,8,146,2
1776066926.1823947,8,150,2
1776066926.1853883,8,146,2
1776066926.1877854,8,150,2
1776066926.18941,8,154,2
1776066926.1904426,8,158,2
1776066926.1939957,8,160,2
1776066926.1960182,10,162,2
1776066926.1974382,10,166,2
1776066926.1984432,10,166,2
1776066926.2014632,10,172,2
1776066926.2041473,10,174,2
1776066926.206424,10,178,2
1776066926.206424,10,178,2
1776066926.2101336,10,182,2
1776066926.2121456,10,182,2
1776066926.2134635,10,184,2
1776066926.214469,10,184,2
1776066926.2181687,10,184,2
1776066926.2204168,10,182,2
1776066926.2218053,10,184,2
1776066926.2228734,10,184,2
1776066926.2261906,10,184,2
1776066926.2281485,10,188,2
1776066926.2294886,10,188,2
1776066926.2304938,10,190,2
1776066926.2341986,10,188,2
1776066926.2360609,10,186,2
1776066926.2379646,10,184,2
1776066926.2379646,10,178,2
1776066926.2421963,10,176,2
1776066926.2441976,10,174,2
1776066926.2455885,10,170,2
1776066926.2465947,10,174,2
1776066926.2502196,10,172,2
1776066926.2522213,10,180,2
1776066926.2563853,10,182,2
1776066926.2563853,10,184,2
1776066926.2581956,10,182,2
1776066926.2602296,10,180,2
1776066926.2614453,10,180,2
1776066926.2642345,8,182,2
1776066926.266119,8,178,2
1776066926.2675889,8,184,2
1776066926.2696817,8,182,2
1776066926.2721703,8,186,2
1776066926.2741456,8,186,2
1776066926.2761505,8,190,2
1776066926.2772274,8,190,2
1776066926.280157,8,196,2
1776066926.2821672,8,196,2
1776066926.2835884,8,202,2
1776066926.288336,8,204,2
1776066926.288336,8,204,2
1776066926.2901506,8,208,2
1776066926.2921839,8,204,2
1776066926.2939322,8,204,2
1776066926.2967443,8,206,2
1776066926.297745,8,214,2
1776066926.3002465,8,216,2
1776066926.3020349,8,230,2
1776066926.304614,8,230,2
1776066926.3061154,8,244,2
1776066926.3073006,8,242,2
1776066926.3100057,8,254,2
1776066926.312192,8,250,2
1776066926.3135881,8,260,2
1776066926.3145933,8,254,2
1776066926.318193,8,256,2
1776066926.3203886,8,254,2
1776066926.3222778,8,250,2
1776066926.3222778,8,254,2
1776066926.3262227,8,248,2
1776066926.3282008,8,254,2
1776066926.3296137,8,248,2
1776066926.3306189,8,250,2
1776066926.3342187,8,248,2
1776066926.3360372,8,244,2
1776066926.3381922,8,246,2
1776066926.3381922,8,242,2
1776066926.3422184,8,246,2
1776066926.3442457,8,244,2
1776066926.345638,8,244,2
1776066926.3466432,8,244,2
1776066926.3502986,8,246,2
1776066926.3522465,10,250,2
1776066926.3545077,8,252,2
1776066926.356413,10,256,2
1776066926.3584046,10,256,2
1776066926.3603804,10,258,2
1776066926.3614275,10,258,2
1776066926.3643963,10,256,2
1776066926.3663945,10,256,2
1776066926.367689,10,256,2
1776066926.3705845,10,254,2
1776066926.3721457,10,252,2
1776066926.374405,10,254,2
1776066926.3764064,10,248,2
1776066926.3774252,10,250,2
1776066926.3804238,10,244,2
1776066926.3824205,10,246,2
1776066926.3837385,10,246,2
1776066926.3862429,10,250,2
1776066926.388509,10,250,2
1776066926.3904405,10,252,2
1776066926.3924248,10,250,2
1776066926.392934,10,250,2
1776066926.392934,10,244,2
1776066926.392934,10,242,2
1776066926.392934,10,238,2
1776066926.4024434,10,238,2
1776066926.404938,10,236,2
1776066926.4061663,10,242,2
1776066926.4061663,10,236,2
1776066926.4104736,10,244,2
1776066926.4124465,10,240,2
1776066926.4137633,10,248,2
1776066926.414769,10,250,2
1776066926.4184694,10,252,2
1776066926.4204824,10,258,2
1776066926.42189,10,258,2
1776066926.4229782,10,256,2
1776066926.4264915,12,254,2
1776066926.4284925,12,250,2
1776066926.429681,12,244,2
1776066926.4309845,12,250,2
1776066926.4345875,12,242,2
1776066926.4360127,10,250,2
1776066926.4382672,10,242,2
1776066926.439323,10,248,2
1776066926.4425874,10,240,2
1776066926.4445875,10,244,2
1776066926.445838,10,240,2
1776066926.4468434,10,238,2
1776066926.4505875,10,240,2
1776066926.4520648,10,240,2
1776066926.4544609,10,244,2
1776066926.4567323,10,248,2
1776066926.4585872,10,254,2
1776066926.4605873,10,262,2
1776066926.4616232,10,266,2
1776066926.4645872,10,274,2
1776066926.4665873,10,270,2
1776066926.4678884,10,276,2
1776066926.4705238,10,270,2
1776066926.4723713,10,270,2
1776066926.4745874,10,270,2
1776066926.4765875,10,270,2
1776066926.4776478,10,266,2
1776066926.4805872,10,262,2
1776066926.482587,10,260,2
1776066926.4838884,10,254,2
1776066926.4861898,10,254,2
1776066926.4885306,10,250,2
1776066926.4906526,10,250,2
1776066926.4927895,10,250,2
1776066926.4939225,10,254,2
1776066926.4965637,10,252,2
1776066926.4987106,10,258,2
1776066926.5008144,10,258,2
1776066926.502864,10,260,2
1776066926.5052428,10,260,2
1776066926.5068405,10,256,2
1776066926.5079873,10,256,2
1776066926.5104625,10,252,2
1776066926.512479,12,254,2
1776066926.514541,12,250,2
1776066926.5182111,12,250,2
1776066926.5182111,12,248,2
1776066926.5258505,12,250,2
1776066926.5278573,12,248,2
1776066926.528863,12,252,2
1776066926.528863,10,256,2
1776066926.5298615,10,258,2
1776066926.5308619,10,262,2
1776066926.535557,10,264,2
1776066926.5408797,10,260,2
1776066926.5424588,10,264,2
1776066926.5430844,10,254,2
1776066926.5430844,10,252,2
1776066926.5430844,10,242,2
1776066926.545092,10,240,2
1776066926.5722387,10,234,2
1776066926.5875778,10,230,2
1776066926.5981731,10,234,2
1776066926.5997376,10,230,2
1776066926.6059995,10,228,2
1776066926.611491,10,228,2
1776066926.6124973,10,222,2
1776066926.6179879,10,218,2
1776066926.6223342,10,214,2
1776066926.6223342,10,206,2
1776066926.6252782,10,204,2
1776066926.6252782,10,198,2
1776066926.6262815,10,196,2
1776066926.6343648,10,192,2
1776066926.6343648,10,194,2
1776066926.6389475,10,194,2
1776066926.643404,10,192,2
1776066926.6488976,10,188,2
1776066926.6498954,10,182,2
1776066926.6539366,10,172,2
1776066926.6563463,10,168,2
1776066926.65835,10,158,2
1776066926.65835,10,158,2
1776066926.6593509,10,150,2
1776066926.6603498,10,156,2
1776066926.6637585,10,154,2
1776066926.6662312,10,162,2
1776066926.673153,10,166,2
1776066926.675916,10,170,2
1776066926.6789207,10,174,2
1776066926.67992,10,176,2
1776066926.6822813,10,176,2
1776066926.6867971,10,176,2
1776066926.6899223,10,178,2
1776066926.6930103,10,176,2
1776066926.6930103,10,178,2
1776066926.6940072,10,180,2
1776066926.6960332,10,180,2
1776066926.6969738,10,178,2
1776066926.6969738,10,180,2
1776066926.6980135,10,174,2
1776066926.6980135,10,174,2
1776066926.6990557,10,174,2
1776066926.6990557,10,172,2
1776066926.6990557,10,178,2
1776066926.7000592,10,182,2
1776066926.7000592,10,186,2
1776066926.7000592,10,190,2
1776066926.7010584,8,192,2
1776066926.7010584,8,194,2
1776066926.7010584,8,194,2
1776066926.7010584,8,192,2
1776066926.7010584,8,194,2
1776066926.7028532,8,190,2
1776066926.70486,8,188,2
1776066926.7053616,10,190,2
1776066926.706441,10,186,2
1776066926.706441,10,188,2
1776066926.706441,10,188,2
1776066926.706441,10,184,2
1776066926.7078395,10,184,2
1776066926.7086065,10,184,2
1776066926.709038,10,190,2
1776066926.709038,10,186,2
1776066926.709038,10,192,2
1776066926.7101812,10,192,2
1776066926.7101812,8,194,2
1776066926.7101812,8,196,2
1776066926.7101812,8,196,2
1776066926.7101812,8,200,2
1776066926.7101812,8,198,2
1776066926.7123652,8,200,2
1776066926.7123652,10,202,2
1776066926.7123652,10,202,2
1776066926.7140548,10,204,2
1776066926.7140548,10,206,2
1776066926.7150588,10,206,2
1776066926.7150588,10,208,2
1776066926.7150588,10,206,2
1776066926.716058,10,206,2
1776066926.716058,10,204,2
1776066926.716058,10,204,2
1776066926.716058,10,206,2
1776066926.717235,10,210,2
1776066926.717235,10,206,2
1776066926.717235,10,216,2
1776066926.7183974,10,214,2
1776066926.7218807,10,224,2
1776066926.723887,10,224,2
1776066926.723887,10,226,2
1776066926.7270164,10,224,2
1776066926.7289708,10,220,2
1776066926.7302625,10,218,2
1776066926.7329848,10,218,2
1776066926.734974,10,216,2
1776066926.7369654,10,224,2
1776066926.7378194,10,224,2
1776066926.7410252,10,232,2
1776066926.7429962,10,238,2
1776066926.744313,10,240,2
1776066926.745319,10,244,2
1776066926.7489717,10,244,2
1776066926.750995,10,246,2
1776066926.7523131,10,250,2
1776066926.754318,10,250,2
1776066926.756999,10,252,2
1776066926.759014,10,248,2
1776066926.760313,10,248,2
1776066926.761319,10,242,2
1776066926.7648993,10,238,2
1776066926.767046,10,234,2
1776066926.7683375,10,232,2
1776066926.7711742,10,232,2
1776066926.7730348,10,230,2
1776066926.7750201,10,234,2
1776066926.776358,10,234,2
1776066926.7790463,10,236,2
1776066926.7810402,12,236,2
1776066926.782363,10,236,2
1776066926.7833676,10,232,2
1776066926.7869422,10,228,2
1776066926.7890506,10,224,2
1776066926.7903628,10,218,2
1776066926.7913692,10,220,2
1776066926.795049,10,220,2
1776066926.797069,10,222,2
1776066926.798388,10,214,2
1776066926.7993937,10,216,2
1776066926.8024127,10,206,2
1776066926.8049474,10,206,2
1776066926.8064117,10,198,2
1776066926.8074172,10,198,2
1776066926.811104,10,196,2
1776066926.813079,10,196,2
1776066926.8144128,10,196,2
1776066926.8154175,10,202,2
1776066926.8184125,10,198,2
1776066926.8213775,10,204,2
1776066926.8224092,10,206,2
1776066926.8233836,10,204,2
1776066926.8271208,10,212,2
1776066926.8291128,10,216,2
1776066926.830438,10,220,2
1776066926.831444,10,224,2
1776066926.8344374,10,226,2
1776066926.837212,10,228,2
1776066926.8392828,10,226,2
1776066926.8392828,10,224,2
1776066926.8431427,10,224,2
1776066926.8451478,10,220,2
1776066926.8464627,10,218,2
1776066926.8474686,8,214,2
1776066926.8504376,8,212,2
1776066926.8525796,10,210,2
1776066926.8548114,10,210,2
1776066926.8558538,10,210,2
1776066926.8591616,10,210,2
1776066926.8611596,10,208,2
1776066926.8624876,10,208,2
1776066926.8634934,10,202,2
1776066926.8670123,10,200,2
1776066926.869197,10,194,2
1776066926.8710198,10,190,2
1776066926.8710198,10,190,2
1776066926.8751729,10,188,2
1776066926.8771837,10,192,2
1776066926.8785875,10,190,2
1776066926.8795924,10,192,2
1776066926.8831837,10,194,2
1776066926.885218,10,192,2
1776066926.8876858,10,196,2
1776066926.8876858,10,196,2
1776066926.8912287,10,196,2
1776066926.8932219,10,198,2
1776066926.894588,10,200,2
1776066926.8955932,10,196,2
1776066926.8992467,10,194,2
1776066926.9012237,10,194,2
1776066926.902571,10,192,2
1776066926.9045134,10,194,2
1776066926.9072578,10,194,2
1776066926.9092627,10,194,2
1776066926.9105892,10,192,2
1776066926.9115949,10,192,2
1776066926.9152787,10,196,2
1776066926.9168212,10,194,2
1776066926.9189522,10,198,2
1776066926.920957,10,196,2
1776066926.9232678,10,198,2
1776066926.9252598,10,196,2
1776066926.9265873,10,200,2
1776066926.927694,10,198,2
1776066926.931267,10,202,2
1776066926.9326127,10,202,2
1776066926.933618,10,208,2
1776066926.9371462,10,206,2
1776066926.93925,10,212,2
1776066926.9411964,10,210,2
1776066926.9411964,10,212,2
1776066926.9453068,10,212,2
1776066926.9473145,10,216,2
1776066926.9486377,10,216,2
1776066926.9496439,10,220,2
1776066926.9535775,10,220,2
1776066926.9549518,10,222,2
1776066926.9573214,10,218,2
1776066926.9583797,10,218,2
1776066926.9613187,10,214,2
1776066926.9633145,10,214,2
1776066926.9646628,10,216,2
1776066926.9656684,10,218,2
1776066926.9691448,10,222,2
1776066926.971164,10,230,2
1776066926.9726627,10,224,2
1776066926.9736683,10,228,2
1776066926.9773445,10,226,2
1776066926.9793618,10,220,2
1776066926.9806726,10,218,2
1776066926.981678,10,218,2
1776066926.9853542,10,218,2
1776066926.98766,10,222,2
1776066926.9891803,10,230,2
1776066926.9891803,10,232,2
1776066926.9933727,10,242,2
1776066926.995396,10,244,2
1776066926.9966877,10,250,2
1776066926.9976926,10,252,2
1776066927.0014107,10,252,2
1776066927.0053463,12,248,2
1776066927.0073535,12,244,2
1776066927.0073535,12,246,2
1776066927.0094047,12,240,2
1776066927.0114038,12,244,2
1776066927.0127122,12,248,2
1776066927.0154216,12,250,2
1776066927.0174127,12,256,2
1776066927.0187373,12,258,2
1776066927.0231001,12,264,2
1776066927.0231001,12,260,2
1776066927.0254626,14,266,2
1776066927.0275774,14,266,2
1776066927.0275774,14,266,2
1776066927.0314429,14,266,2
1776066927.0334237,14,268,2
1776066927.0347621,14,268,2
1776066927.0371,14,272,2
1776066927.0394506,14,272,2
1776066927.0414555,14,272,2
1776066927.043017,14,270,2
1776066927.0440774,14,274,2
1776066927.0474534,14,270,2
1776066927.0494676,14,276,2
1776066927.0508127,14,274,2
1776066927.0537586,14,278,2
1776066927.0555859,14,280,2
1776066927.0574877,14,280,2
1776066927.0594785,14,282,2
1776066927.0606441,14,280,2
1776066927.0634937,14,280,2
1776066927.0655036,14,280,2
1776066927.0668128,14,276,2
1776066927.0694203,12,274,2
1776066927.071802,14,274,2
1776066927.0735035,12,268,2
1776066927.0755866,12,268,2
1776066927.0760841,12,266,2
1776066927.0760841,12,258,2
1776066927.0760841,14,262,2
1776066927.0760841,14,252,2
1776066927.0855865,14,256,2
1776066927.0875044,14,254,2
1776066927.089101,14,256,2
1776066927.0900512,14,258,2
1776066927.0935864,14,260,2
1776066927.0955863,14,260,2
1776066927.0968626,14,262,2
1776066927.0978677,14,254,2
1776066927.1015863,12,258,2
1776066927.1035397,12,254,2
1776066927.1057496,12,252,2
1776066927.1057496,12,254,2
1776066927.1095865,12,258,2
1776066927.1115866,14,254,2
1776066927.1128876,14,256,2
1776066927.1138926,14,252,2
1776066927.1175864,12,242,2
1776066927.118912,12,242,2
1776066927.121396,12,236,2
1776066927.1235864,12,234,2
1776066927.1255865,12,236,2
1776066927.1269376,12,238,2
1776066927.1279428,12,244,2
1776066927.1316113,12,252,2
1776066927.1331637,12,252,2
1776066927.1353898,10,254,2
1776066927.1376324,12,256,2
1776066927.1396117,10,250,2
1776066927.1416116,10,246,2
1776066927.1429374,10,246,2
1776066927.1456363,10,238,2
1776066927.1476362,10,242,2
1776066927.148962,10,236,2
1776066927.1499677,10,244,2
1776066927.1534026,10,244,2
1776066927.1558015,10,256,2
1776066927.1569624,10,254,2
1776066927.157968,8,266,2
1776066927.1617095,8,264,2
1776066927.163586,8,272,2
1776066927.1649373,8,272,2
1776066927.1659422,8,276,2
1776066927.168962,8,280,2
1776066927.171448,8,280,2
1776066927.173568,8,278,2
1776066927.173568,8,280,2
1776066927.1775858,8,276,2
1776066927.1795855,8,274,2
1776066927.1809623,8,270,2
1776066927.1819675,8,270,2
1776066927.184987,8,270,2
1776066927.1873665,8,270,2
1776066927.1889586,8,276,2
1776066927.189974,8,272,2
1776066927.1935873,8,276,2
1776066927.1955855,8,278,2
1776066927.1969874,8,282,2
1776066927.197993,8,286,2
1776066927.200987,8,294,2
1776066927.2035093,8,292,2
1776066927.2057037,8,292,2
1776066927.2057037,8,296,2
1776066927.209622,8,290,2
1776066927.2116277,8,292,2
1776066927.2129872,10,292,2
1776066927.2139924,8,290,2
1776066927.2176201,10,286,2
1776066927.2200525,10,282,2
1776066927.221359,10,280,2
1776066927.2238712,10,280,2
1776066927.2257361,10,278,2
1776066927.2277615,10,284,2
1776066927.2289321,10,284,2
1776066927.2317615,10,284,2
1776066927.2337613,10,284,2
1776066927.2360706,10,280,2
1776066927.23899,10,276,2
1776066927.2397616,10,276,2
1776066927.2417865,10,272,2
1776066927.243087,10,272,2
1776066927.2440927,10,274,2
1776066927.2477615,10,278,2
1776066927.2497864,10,272,2
1776066927.2510872,10,284,2
1776066927.2537012,10,274,2
1776066927.2558084,10,280,2
1776066927.2578115,10,278,2
1776066927.259112,10,276,2
1776066927.2617862,10,278,2
1776066927.2638118,10,274,2
1776066927.265138,10,274,2
1776066927.2661433,10,278,2
1776066927.269112,10,280,2
1776066927.2715368,10,282,2
1776066927.2738867,10,282,2
1776066927.2738867,10,284,2
1776066927.277836,10,284,2
1776066927.2798364,10,282,2
1776066927.2811623,10,284,2
1776066927.2821674,10,272,2
1776066927.285162,10,276,2
1776066927.2876136,10,268,2
1776066927.2891595,10,270,2
1776066927.2902381,10,264,2
1776066927.2938364,10,258,2
1776066927.2958364,10,256,2
1776066927.2971625,12,252,2
1776066927.2981682,10,252,2
1776066927.301673,10,254,2
1776066927.303539,10,254,2
1776066927.3056555,10,258,2
1776066927.3056555,10,258,2
1776066927.3098862,10,258,2
1776066927.3118923,10,258,2
1776066927.3131874,10,256,2
1776066927.3141925,10,254,2
1776066927.3178923,10,248,2
1776066927.320153,10,246,2
1776066927.3215122,10,242,2
1776066927.3225698,10,236,2
1776066927.3261154,10,236,2
1776066927.3271542,10,234,2
1776066927.3292375,10,230,2
1776066927.3303833,10,234,2
1776066927.3339171,10,232,2
1776066927.3358228,10,234,2
1776066927.3375971,10,236,2
1776066927.3375971,10,238,2
1776066927.341942,10,234,2
1776066927.3439422,10,234,2
1776066927.345262,8,234,2
1776066927.3462672,8,234,2
1776066927.349807,8,232,2
1776066927.3514895,8,230,2
1776066927.3542361,8,226,2
1776066927.3542361,8,222,2
1776066927.3578525,8,220,2
1776066927.3598073,8,218,2
1776066927.3612373,8,218,2
1776066927.3622434,8,222,2
1776066927.3658652,8,220,2
1776066927.3672616,8,224,2
1776066927.369329,8,224,2
1776066927.371018,8,228,2
1776066927.3738492,10,228,2
1776066927.375963,10,222,2
1776066927.377312,10,226,2
1776066927.3783176,10,218,2
1776066927.381998,8,214,2
1776066927.383865,8,208,2
1776066927.3852615,8,204,2
1776066927.3876317,8,198,2
1776066927.3898683,8,198,2
1776066927.3918662,8,198,2
1776066927.393287,8,198,2
1776066927.3942926,8,198,2
1776066927.3978932,8,202,2
1776066927.3999362,8,198,2
1776066927.401312,8,206,2
1776066927.403658,8,200,2
1776066927.405924,8,204,2
1776066927.4078841,8,202,2
1776066927.4093118,8,198,2
1776066927.410428,8,198,2
1776066927.4139433,8,192,2
1776066927.4159434,8,188,2
1776066927.417337,8,190,2
1776066927.4193935,8,184,2
1776066927.4219224,8,196,2
1776066927.423937,8,198,2
1776066927.4259503,8,206,2
1776066927.4269686,8,214,2
1776066927.429943,8,212,2
1776066927.4319692,8,218,2
1776066927.4333622,8,218,2
1776066927.4370127,8,220,2
1776066927.4378743,8,218,2
1776066927.4399836,8,218,2
1776066927.4419684,8,220,2
1776066927.442503,8,220,2
1776066927.442503,8,224,2
1776066927.442503,8,230,2
1776066927.442503,8,230,2
1776066927.451994,8,236,2
1776066927.4540663,8,236,2
1776066927.4553585,8,234,2
1776066927.4565022,8,236,2
1776066927.459997,8,234,2
1776066927.4619954,10,232,2
1776066927.4634619,10,232,2
1776066927.4644673,10,230,2
1776066927.468097,10,228,2
1776066927.4701233,10,230,2
1776066927.471426,10,230,2
1776066927.489957,10,230,2
1776066927.489957,10,232,2
1776066927.4919658,10,236,2
1776066927.502656,10,236,2
1776066927.5087907,10,242,2
1776066927.5202956,10,248,2
1776066927.5359561,10,250,2
1776066927.5401745,10,256,2
1776066927.5401745,10,256,2
1776066927.5522327,10,256,2
1776066927.5526166,10,258,2
1776066927.5536203,10,254,2
1776066927.5546215,10,254,2
1776066927.562832,10,252,2
1776066927.562832,10,250,2
1776066927.5733786,10,252,2
1776066927.5753891,10,248,2
1776066927.5753891,10,246,2
1776066927.5753891,10,250,2
1776066927.5753891,10,246,2
1776066927.5753891,10,252,2
1776066927.577399,10,254,2
1776066927.577399,12,262,2
1776066927.5794077,12,262,2
1776066927.5794077,12,266,2
1776066927.5794077,12,262,2
1776066927.5814164,12,256,2
1776066927.5814164,12,256,2
1776066927.5814164,12,250,2
1776066927.5814164,12,256,2
1776066927.5814164,12,250,2
1776066927.5814164,12,254,2
1776066927.5814164,12,254,2
1776066927.5814164,12,256,2
1776066927.5814164,12,258,2
1776066927.5814164,12,256,2
1776066927.5814164,12,250,2
1776066927.5860054,12,248,2
1776066927.5870101,12,240,2
1776066927.5870101,12,236,2
1776066927.5870101,12,232,2
1776066927.5880108,12,222,2
1776066927.5880108,12,226,2
1776066927.5880108,12,218,2
1776066927.5880108,12,220,2
1776066927.5890462,12,218,2
1776066927.5890462,12,220,2
1776066927.594877,12,220,2
1776066927.5963664,12,216,2
1776066927.5963664,12,212,2
1776066927.5973706,12,208,2
1776066927.5973706,12,202,2
1776066927.5983708,12,202,2
1776066927.5983708,12,196,2
1776066927.5983708,12,192,2
1776066927.6008139,12,192,2
1776066927.6008139,12,186,2
1776066927.6008139,10,186,2
1776066927.601817,10,186,2
1776066927.601817,10,188,2
1776066927.6058195,10,190,2
1776066927.606501,10,196,2
1776066927.6072772,10,200,2
1776066927.6072772,10,204,2
1776066927.6082802,10,210,2
1776066927.6092792,10,210,2
1776066927.6092792,10,204,2
1776066927.61028,10,204,2
1776066927.61028,10,198,2
1776066927.6126084,10,194,2
1776066927.6135862,12,190,2
1776066927.61637,12,188,2
1776066927.6176865,12,192,2
1776066927.6202805,12,190,2
1776066927.6223845,12,196,2
1776066927.6243782,12,194,2
1776066927.6256866,12,198,2
1776066927.628381,12,198,2
1776066927.6303778,12,196,2
1776066927.6317115,12,196,2
1776066927.6327171,12,196,2
1776066927.6367304,12,196,2
1776066927.6382306,12,194,2
1776066927.6403883,12,194,2
1776066927.6403883,12,190,2
1776066927.644389,12,190,2
1776066927.6464028,12,184,2
1776066927.6477365,12,182,2
1776066927.6487424,12,182,2
1776066927.652391,12,184,2
1776066927.6542926,12,188,2
1776066927.6557581,12,194,2
1776066927.6568153,12,192,2
1776066927.6604178,12,192,2
1776066927.662441,12,196,2
1776066927.6637619,12,196,2
1776066927.6647675,12,196,2
1776066927.6684346,12,196,2
1776066927.6708372,12,196,2
1776066927.6723273,12,198,2
1776066927.6723273,12,206,2
1776066927.6764557,12,212,2
1776066927.6784706,12,218,2
1776066927.6797862,12,230,2
1776066927.6807916,12,228,2
1776066927.684468,12,236,2
1776066927.6867428,12,238,2
1776066927.6882591,12,238,2
1776066927.690298,12,240,2
1776066927.691649,12,244,2
1776066927.693901,12,246,2
1776066927.6961195,12,254,2
1776066927.69844,12,256,2
1776066927.7004974,12,262,2
1776066927.702593,12,266,2
1776066927.7055464,12,266,2
1776066927.7065566,10,266,2
1776066927.7078028,10,268,2
1776066927.7106898,10,272,2
1776066927.7119122,12,270,2
1776066927.7139273,12,274,2
1776066927.715927,12,272,2
1776066927.7180383,12,270,2
1776066927.7232163,12,264,2
1776066927.7267468,12,262,2
1776066927.730814,12,254,2
1776066927.7332628,12,248,2
1776066927.7342663,12,244,2
1776066927.7342663,12,242,2
1776066927.7352657,12,240,2
1776066927.7416706,12,242,2
1776066927.7426755,12,242,2
1776066927.7426755,12,244,2
1776066927.7436752,12,242,2
1776066927.7446752,12,244,2
1776066927.7446752,12,240,2
1776066927.7562532,10,242,2
1776066927.7562532,10,240,2
1776066927.7572494,10,240,2
1776066927.7572494,10,244,2
1776066927.7572494,10,242,2
1776066927.7607481,10,248,2
1776066927.7620308,10,252,2
1776066927.7620308,10,260,2
1776066927.7620308,10,266,2
1776066927.7778966,10,276,2
